X_id,date,customerId,searches,X__v,isShip,gps_types,gps_coordinates,lat,lng,offset,isGPS,text
5c98aecaad90c40014396ff2,2019-03-25 17:34:50,5c90ca6d6c5d4c0014196d8e,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c988810fcdbbf0014a1db04,2019-03-25 14:49:36,5c34161eda05bf00141690bd,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c988117ad90c40014396eca,2019-03-25 14:19:51,5c9878d6ad90c40014396e68,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c9880d4ad90c40014396ec2,2019-03-25 14:18:44,5c98794dfcdbbf0014a1da6e,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c9880b3fcdbbf0014a1daa5,2019-03-25 14:18:11,5c9870f0ad90c40014396e28,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c98808bad90c40014396ebd,2019-03-25 14:17:31,5c31cb59dd11440014ef1f55,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c985cf71d06260014437e78,2019-03-25 11:45:43,5af8ed8070a71e0014462f48,{},0,NA,"c(108.1762486, 16.0600012)",Point,16.0600012,108.1762486,NA,NA,NA
5c9856661d06260014437dbd,2019-03-25 11:17:42,5c9362ac3fd83400149823ce,{},0,NA,"c(108.2431191, 16.0658314)",Point,16.0658314,108.2431191,NA,NA,NA
5c98410d1d06260014437c86,2019-03-25 09:46:37,5c4c150d3e98780014308958,{},0,NA,"c(108.2090258, 16.0508495)",Point,16.050849500000002,108.2090258,NA,NA,NA
5c97c6591d06260014437bd5,2019-03-25 01:03:05,592affe2c965970004b2f441,{},0,NA,"c(108.2209473, 16.0678164)",Point,16.0678164,108.2209473,NA,NA,NA
5c97938c9addda0014f7e11a,2019-03-24 21:26:20,5ba2768e3355b20013d188b1,{},0,NA,"c(108.2174092, 16.0692726)",Point,16.0692726,108.2174092,NA,NA,NA
5c9790241d06260014437b66,2019-03-24 21:11:48,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.2174092, 16.0692726)",Point,16.0692726,108.2174092,NA,NA,NA
5c978fae1d06260014437b58,2019-03-24 21:09:50,5c978f379addda0014f7e0ee,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c978ec71d06260014437b4e,2019-03-24 21:05:59,5c978e821d06260014437b4b,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c978dea1d06260014437b47,2019-03-24 21:02:18,5c978d701d06260014437b36,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c978d3d1d06260014437b1d,2019-03-24 20:59:25,5c978c6d1d06260014437b01,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9781c11d06260014437aec,2019-03-24 20:10:25,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c977f021d06260014437ae5,2019-03-24 19:58:42,5c977e8d1d06260014437ae3,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c9778569addda0014f7e079,2019-03-24 19:30:14,5c1ba19570188a0013f363b5,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c97743c1d06260014437aca,2019-03-24 19:12:44,5c9773129addda0014f7e070,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c9770b21d06260014437ab5,2019-03-24 18:57:38,5c91046e367fa80014faf52d,{},0,NA,"c(108.218783, 16.064112)",Point,16.064112,108.218783,NA,NA,NA
5c9770951d06260014437ab1,2019-03-24 18:57:09,5c91046e367fa80014faf52d,{},0,NA,"c(108.218783, 16.064112)",Point,16.064112,108.218783,NA,NA,NA
5c97566669fe74001446f6d6,2019-03-24 17:05:26,5c8342aecd457500147441b4,{},0,NA,"c(108.217145, 16.034525)",Point,16.034525,108.217145,NA,NA,NA
5c9734ba6124820014984aba,2019-03-24 14:41:46,5c97347c6124820014984ab8,{},0,NA,"c(108.219715, 16.081846)",Point,16.081846,108.219715,NA,NA,NA
5c971dec6124820014984aaa,2019-03-24 13:04:28,5b842c7c54d3810014f001f9,{},0,NA,"c(108.106536, 16.0835617)",Point,16.0835617,108.106536,NA,NA,NA
5c97174069fe74001446f675,2019-03-24 12:36:00,5b2138b424e14200149d1b08,{},0,NA,"c(108.203272, 16.065964)",Point,16.065964,108.203272,NA,NA,NA
